"MAPAMED_ID"	"PARENT_ID"	"WDPA_ID"	"N2000_ID"	"RAMSAR_ID"	"NAME"	"ORIG_NAME"	"DESIG_ENG"	"DESIG"	"DESIG_TYPE"	"DESIG_CAT_ENG"	"SITE_TYPE_ENG"	"PARENT_TYPE_ENG"	"IUCN_CAT_ENG"	"ISO3"	"MSFD_REGION"	"REP_M_AREA"	"GIS_M_AREA"	"REP_AREA"	"GIS_AREA"	"REP_M_PCT"	"GIS_M_PCT"	"STATUS_ENG"	"STATUS_YR"	"GOV_TYPE_ENG"	"MANG_AUTH"	"MANG_PLAN_ENG"	"PLAN_REF"	"GREEN_LIST_ENG"	"WEBSITE"	"GIS_PROVIDER"	"GIS_UPDATE"	"GIS_LOG"
873			IT4060005		Sacca di Goro, Po di Goro, Valle Dindona, Foce del Po di Volano	Sacca di Goro, Po di Goro, Valle Dindona, Foce del Po di Volano	SPA (Birds Directive) + pSCI (Habitats Directive)	SPA (Birds Directive) + pSCI (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MAD}	29.72	37.37	48.72	48.67	61	77	Designated	1988	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT4060005	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
874			ITA090014		Saline di Augusta	Saline di Augusta	SPA (Birds Directive) + SAC (Habitats Directive)	SPA (Birds Directive) + SAC (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MIC}	0.41	0.1	1.14	1.14	36	9	Designated	1998	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITA090014	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1723		555529724	ITA010007		Saline di Trapani	Saline di Trapani	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	0.1	5.86	10.07	10.07	1	58	Designated	2017	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITA010007	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1724	1724	178772			Saline di Trapani e Paceco	Saline di Trapani e Paceco	Integral Nature Reserve (Italy)	Riserva Naturale integrale	National	MPA with a national statute	Marine Protected Area	Main	Ia - Strict nature reserve	{ITA}	{MWE}	0.0	5.19	9.11	9.19	0	56	Designated	1995	Not reported	Not reported	Not reported		Not listed	https://www.protectedplanet.net/178772	European Environment Agency	2020-01-07	CDDA_v18_29-05-2020
876	876	390448			Santa Maria di Castellabate	Santa Maria di Castellabate	Marine Protected Area (Italy)	Area Marina Protetta	National	MPA with a national statute	Marine Protected Area	Main	IV - Habitat/species management area	{ITA}	{MWE}	70.95	70.2	70.95	70.91	100	99	Designated	2009	Not reported	National Park of Cilento, Vallo di Diano e Alburni	Not reported		Not listed	http://www.cilentoediano.it	European Environment Agency	2020-06-30	CDDA_v18_29-05-2020
877		555529960	ITB032219		Sassu - Cirras	Sassu - Cirras	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	0.68	0.83	2.51	2.51	27	33	Designated	2019	Not reported	Regione Autonoma della Sardegna	Fully implemented	http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=f117f059-91f6-4511-9d73-7aec4142748b	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITB032219	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
878	644	555578846	IT5160020		Scarpata continentale dell'Arcipelago Toscano	Scarpata continentale dell'Arcipelago Toscano	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ITA}	{MWE}	4.73	4.74	4.73	4.74	100	100	Designated	2016	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT5160020	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
879	644	555578845	IT5160019		Scoglietto di Portoferraio	Scoglietto di Portoferraio	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ITA}	{MWE}	1.54	1.54	1.54	1.54	100	100	Designated	2016	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT5160019	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1725		555529379	IT8030027		Scoglio del Vervece	Scoglio del Vervece	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	0.04	0.04	0.04	0.04	98	100	Designated	2019	Not reported	Regione Campania	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT8030027	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
880	644	555578848	IT51A0038		Scoglio dell'Argentarola	Scoglio dell'Argentarola	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ITA}	{MWE}	0.14	0.14	0.14	0.14	100	100	Designated	2016	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT51A0038	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1726		555635624	IT9120012		Scoglio dell'Eremita	Scoglio dell'Eremita	SPA (Birds Directive) + SAC (Habitats Directive)	SPA (Birds Directive) + SAC (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MAD}	0.17	0.14	0.18	0.18	97	78	Designated	2017	Not reported	Regione Puglia - Servizio Parchi e tutela della biodiversità	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT9120012	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
881		555529587	IT9310053		Secca di Amendolara	Secca di Amendolara	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MIC}	6.11	6.11	6.11	6.11	100	100	Designated	2017	Not reported	Provincia di Cosenza	Partially implemented		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT9310053	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
882	882	390493			Secche della Meloria	Secche della Meloria	Marine Protected Area (Italy)	Area Marina Protetta	National	MPA with a national statute	Marine Protected Area	Main	IV - Habitat/species management area	{ITA}	{MWE}	93.72	93.79	93.72	93.78	100	100	Designated	2009	Government-delegated management	Regional Park of Migliarino San Rossore Massaciuccoli	Inexistent		Not listed	http://www.parcosanrossore.org/meloria	European Environment Agency	2020-06-30	CDDA_v18_29-05-2020
883	882	555578844	IT5160018		Secche della Meloria	Secche della Meloria	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ITA}	{MWE}	87.27	87.32	87.27	87.32	100	100	Designated	2016	Not reported	Parco di Migliarino, San Rossore, Massaciuccoli	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT5160018	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
884		555529057	IT6000008		Secche di Macchiatonda	Secche di Macchiatonda	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	20.12	20.11	20.12	20.11	100	100	Designated	2017	Not reported	Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche abitative	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT6000008	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
885	885	20721			Secche di Tor Paterno	Secche di Tor Paterno	Marine Protected Area (Italy)	Area Marina Protetta	National	MPA with a national statute	Marine Protected Area	Main	IV - Habitat/species management area	{ITA}	{MWE}	13.87	13.85	13.87	13.85	100	100	Designated	2000	Not reported	RomaNatura	Not reported		Not listed	http://ampsecchetorpaterno.it	European Environment Agency	2020-06-30	CDDA_v18_29-05-2020
886	885	555529059	IT6000010		Secche di Tor Paterno	Secche di Tor Paterno	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Secondary	Not reported	{ITA}	{MWE}	13.81	13.8	13.81	13.8	100	100	Designated	2016	Not reported	Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche abitative	Fully implemented	http:// http://www.lifecomebis.eu/comebis.cfm	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT6000010	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
887		555529058	IT6000009		Secche di Torre Flavia	Secche di Torre Flavia	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	13.38	13.37	13.38	13.37	100	100	Designated	2017	Not reported	Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche abitative	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT6000009	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
888		555529990	ITB042220		Serra is Tres Portus (Sant'Antioco)	Serra is Tres Portus (Sant'Antioco)	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	0.65	0.55	2.61	2.61	25	21	Designated	2017	Not reported	Regione Autonoma della Sardegna	Fully implemented	http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=f1566057-71c1-4f28-a170-4abe3c32e673	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITB042220	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
889		555529695	IT9350160		Spiaggia di Brancaleone	Spiaggia di Brancaleone	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MIC}	14.11	14.26	15.85	15.86	89	90	Designated	2017	Not reported	Provincia di Reggio Calabria	Fully implemented	http://www.regione.calabria.it/ambiente/index.php?option=com_content&task=view&id=250&Itemid=100	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT9350160	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
890		555540608	ITB043025		Stagni di Colostrai	Stagni di Colostrai	Special Protection Area (Birds Directive)	Special Protection Area (Birds Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	2.49	4.37	19.18	19.19	13	23	Designated	2009	Not reported	Regione Autonoma della Sardegna	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITB043025	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
891		555529966	ITB040019		Stagni di Colostrai e delle Saline	Stagni di Colostrai e delle Saline	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	3.34	5.09	11.51	11.52	29	44	Designated	2019	Not reported	Regione Autonoma della Sardegna	Fully implemented	http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=4ee5f3e3-8c20-45e9-9c8e-19b6571c32d8	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITB040019	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
892		555529964	ITB040017		Stagni di Murtas e S'Acqua Durci	Stagni di Murtas e S'Acqua Durci	Proposed Site of Community Importance (Habitats Directive)	Proposed Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 proposed site	Site of conservation interest	Not reported	Not reported	{ITA}	{MWE}	3.35	3.44	7.44	7.45	45	46	Proposed	1995	Not reported	Regione Autonoma della Sardegna	Fully implemented	http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=4ee5f3e3-8c20-45e9-9c8e-19b6571c32d8	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITB040017	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
893			IT9140003		Stagni e Saline di Punta della Contessa	Stagni e Saline di Punta della Contessa	SPA (Birds Directive) + SAC (Habitats Directive)	SPA (Birds Directive) + SAC (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MAD}	25.72	26.77	28.58	28.56	90	94	Designated	1998	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,IT9140003	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1727		555529954	ITB030036		Stagno di Cabras	Stagno di Cabras	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	0.0	20.0	47.95	47.99	0	42	Designated	2017	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITB030036	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1728		555540605	ITB034008		Stagno di Cabras	Stagno di Cabras	Special Protection Area (Birds Directive)	Special Protection Area (Birds Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	0.0	20.02	36.17	36.2	0	55	Designated	2009	Not reported	Not reported	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITB034008	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1252		68054		134	Stagno di Cagliari	Stagno di Cagliari	Ramsar site	Ramsar site	International	Ramsar site	Site of conservation interest	Not reported	Not reported	{ITA}	{MWE}	0.0	12.11	34.66	36.82	0	33	Designated	1976	Not reported	Not reported	Inexistent		Not listed	https://rsis.ramsar.org/ris/134	Ministero dell'Ambiente e della Tutela del Territorio e del Mare (Italy)	2015-01-07	Data downloaded using the WFS provided by the national geoportal (http://www.pcn.minambiente.it/GN/).
1729		555540618	ITB044003		Stagno di Cagliari	Stagno di Cagliari	Special Protection Area (Birds Directive)	Special Protection Area (Birds Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	0.0	12.28	37.56	37.59	0	33	Designated	2009	Not reported	Regione Autonoma della Sardegna	Not reported		Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITB044003	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1730		555529970	ITB040023		Stagno di Cagliari, Saline di Macchiareddu, Laguna di Santa Gilla	Stagno di Cagliari, Saline di Macchiareddu, Laguna di Santa Gilla	Special Area of Conservation (Habitats Directive)	Special Area of Conservation (Habitats Directive)	Regional	Marine Natura 2000 site	Marine Protected Area	Not reported	Not reported	{ITA}	{MWE}	3.59	16.1	59.83	59.88	6	27	Designated	2017	Not reported	Regione Autonoma della Sardegna	Fully implemented	http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=f1566057-71c1-4f28-a170-4abe3c32e673	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITB040023	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
894		555529950	ITB030032		Stagno di Corru S'Ittiri	Stagno di Corru S'Ittiri	Proposed Site of Community Importance (Habitats Directive)	Proposed Site of Community Importance (Habitats Directive)	Regional	Marine Natura 2000 proposed site	Site of conservation interest	Not reported	Not reported	{ITA}	{MWE}	30.84	30.63	57.12	57.16	54	54	Proposed	1995	Not reported	Regione Autonoma della Sardegna	Fully implemented	http://buras.regione.sardegna.it/custom/frontend/viewPart.xhtml?partId=4ee5f3e3-8c20-45e9-9c8e-19b6571c32d8	Not listed	https://natura2000.eea.europa.eu/?query=Natura2000Sites_9883_0,SITECODE,ITB030032	European Environment Agency	2020-06-19	N2K_end2019_21-04-2020
1247		68058		179	Stagno di Corru S'Ittiri, Stagni di San Giovanni e Marceddì	Stagno di Corru S'Ittiri, Stagni di San Giovanni e Marceddì	Ramsar site	Ramsar site	International	Ramsar site	Site of conservation interest	Not reported	Not reported	{ITA}	{MWE}	0.0	22.48	26.1	26.43	0	85	Designated	1979	Not reported	Not reported	Not reported		Not listed	https://rsis.ramsar.org/ris/179	Ministero dell'Ambiente e della Tutela del Territorio e del Mare (Italy)	2015-01-07	Data downloaded using the WFS provided by the national geoportal (http://www.pcn.minambiente.it/GN/).
1248		68057		178	Stagno di Cábras	Stagno di Cábras	Ramsar site	Ramsar site	International	Ramsar site	Site of conservation interest	Not reported	Not reported	{ITA}	{MWE}	0.0	19.99	35.75	36.24	0	55	Designated	1979	Not reported	Not reported	Not reported		Not listed	https://rsis.ramsar.org/ris/178	Ministero dell'Ambiente e della Tutela del Territorio e del Mare (Italy)	2015-01-07	Data downloaded using the WFS provided by the national geoportal (http://www.pcn.minambiente.it/GN/).
